2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,62, ,A5, 3362 WILSON AVENUE                        ,            ,10469,1,0,1,2 450,1 820,1930,  1 , A5 ,$184 000,3/19/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,85, ,A5, 3312 WILSON AVE                           ,            ,10469,1,0,1,2 217,2 430,1930,  1 , A5 ,$265 000,9/14/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4737,38, ,A5, 3305 FENTON AVE                           ,            ,10469,1,0,1,1 900,1 406,1945,  1 , A5 ,$0,12/12/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,7, ,A5, 3253 CORSA AVENUE                         ,            ,10469,1,0,1,1 800,1 260,1950,  1 , A5 ,$360 000,1/18/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,7, ,A5, 3253 CORSA AVENUE                         ,            ,10469,1,0,1,1 800,1 260,1950,  1 , A5 ,$157 000,11/2/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,32, ,A5, 3301 EASTCHESTER ROAD                     ,            ,10469,1,0,1,1 892,1 782,1950,  1 , A5 ,$375 000,4/18/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,125, ,A5, 3323 EASTCHESTER ROAD                     ,            ,10469,1,0,1,3 092,1 782,1950,  1 , A5 ,$0,6/11/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4745,39, ,A1, 3310 MICKLE AVENUE                        ,            ,10469,1,0,1,2 375,1 088,1920,  1 , A1 ,$376 000,9/27/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,1, ,A5, 3262 CORSA AVENUE                         ,            ,10469,1,0,1,2 025,1 400,1950,  1 , A5 ,$315 000,2/22/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4749,45, ,A1, 3310 KINGSLAND AVENUE                     ,            ,10469,1,0,1,3 325,1 452,1935,  1 , A1 ,$257 000,4/12/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,58, ,A2, 3336 GUNTHER AVENUE                       ,            ,10469,1,0,1,2 874,948,1960,  1 , A2 ,$0,1/23/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4761,44, ,A1, 3 FOX TERRACE                             ,            ,10469,1,0,1,1 425,654,1930,  1 , A1 ,$150 000,3/26/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4761,44, ,A1, 3 FOX TERRACE                             ,            ,10469,1,0,1,1 425,654,1930,  1 , A1 ,$256 000,1/17/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4765,62, ,A5, 3144 KINGSLAND AVENUE                     ,            ,10469,1,0,1,1 710,1 116,1955,  1 , A5 ,$0,10/15/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4769,143, ,A5, 3122 TIEMANN AVENUE                       ,            ,10469,1,0,1,1 710,1 620,1960,  1 , A5 ,$0,2/4/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4774,120, ,A5, 3027 WICKHAM AVENUE                       ,            ,10469,1,0,1,2 660,1 690,1950,  1 , A5 ,$20 000,6/3/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,6, ,A5, 2951 KINGSLAND AVENUE                     ,            ,10469,1,0,1,1 692,1 534,1960,  1 , A5 ,$0,2/20/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,23, ,A1, 2927 KINGSLAND AVENUE                     ,            ,10469,1,0,1,3 555,1 676,1933,  1 , A1 ,$0,9/17/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4787,61, ,A2, 2842 KINGSLAND AVENUE                     ,            ,10469,1,0,1,3 555,1 100,1930,  1 , A2 ,$0,12/6/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4787,61, ,A2, 2842 KINGSLAND AVENUE                     ,            ,10469,1,0,1,3 555,1 100,1930,  1 , A2 ,$329 000,10/24/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789,10, ,A5, 2951 WICKHAM AVENUE                       ,            ,10469,1,0,1,2 138,1 480,1960,  1 , A5 ,$0,10/15/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4792,12, ,A1, 2837 GUNTHER AVENUE                       ,            ,10469,1,0,1,4 750,1 063,1910,  1 , A1 ,$205 000,7/30/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4792,12, ,A1, 2837 GUNTHER AVENUE                       ,            ,10469,1,0,1,4 750,1 063,1910,  1 , A1 ,$205 000,7/30/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4792,41, ,A1, 2820 TIEMANN AVENUE                       ,            ,10469,1,0,1,4 750,1 310,1910,  1 , A1 ,$212 000,2/6/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4795,40, ,A2, 2822 BRUNER AVE                           ,            ,10469,1,0,1,4 750,2 580,1960,  1 , A2 ,$172 500,10/1/2012
